Hah!  Stop your grinnin' and drop your linen!  Found 'em.,?
Okay_ stand by in operations.  Let's go.,?
Sir_ the CPU is on-line.,?
He's coming in.  I feel safer already.,?
...We're coming in.,?
All right_ the area's secured. Let's go in and see what their computer can tell us.  First team head for operations. Hudson_ see if you can get their CPU on line.  Hicks_ meet me at the south lock by the up-link tower...,?
How do I get out of this chicken-shit outfit?,?
Are there any questions?  Hudson?,?
All we know is that there's still no contact with the colony and that a xenomorph may be involved.,?
Is this going to be a stand-up fight_ Sir_ on another bug-hunt?,?
What's the question?,?
Hudson_ Sir.  He's Hicks.,?
Yes_ Hicks?,?
Sir?,?
At ease.  I'm sorry we didn't have time to brief before we left Gateway but...,?
Fuckin' A!,m
Let's go!  Let's go!,?
Six meters.  Five.  What the fu --,?
Well you're not reading it right!,m
Let's get these things lit.,m
Seventeen meters.,?
Do it!,?
The corner!  Ready?,m
I want you two walking the perimeter. I know we're all in strung out shape but stay frosty and alert. We've got to stop any entries before they get out of hand.,m
Maybe we got 'em demoralized.,?
I don't fucking believe this. Do you believe this?,?
We got problems.,m
Aye-firmative.,?
Outstanding.  Then all we need's a deck of cards.  All right_ let's move like we got a purpose.,m
Are you finished?  You okay?,m
Well that's great!  That's just fucking great_ man.  Now what the fuck are we supposed to do_ man? We're in some real pretty shit now!,?
Not that tunnel_ the other one!,m
Let's get the fuck out of here!,?
Sure_ Hicks.,?
Save it.,m
Don't be long_ Ellen.,m
Ellen.,f
We ain't going anywhere.,m
Hicks_ don't let him leave.,f
All right!  She's alive.  I believe it.  But we gotta get moving!  Now!,m
No!  No!  She's alive!  We have to --,f
Stand back.,m
Locked.,f
We didn't miss anything.,m
They learned.  They cut the power and avoided the guns.  They must have found another way in_ something we missed.,f
Get back here_ both of you.  Fall back to Operations.,f
It's game time.,m
Let's waste him.  No offense.,m
You know_ Burke_ I don't know which species is worse.  You don't see them screwing each other over for a fucking percentage.,f
The only way it would work is if he sabotaged certain freezers on the trip back.  Then he could jettison the bodies and make up any story he liked.,f
Wait a minute.  We'd know about it.,m
Yeah.  I've noticed.,m
Look_ you started this.  Now show me everything.  I can handle myself.,f
Well_ that's the grenade launcher ...you probably don't want to mess with that.,m
What's this?,f
If it comes to that_ I'll do us both.  Let's see that it doesn't Here_ I'd like to introduce you to a close personal friend of mine.,m
Hicks_ I'm not going to wind up like those others.  You'll take care of it won't you_ it if comes to that?,f
Maybe.  Maybe not.,m
They'll get us.,f
But they don't know that.  They're probably looking for other ways to get in.  That'll take them awhile.,f
Newt time then can walk right up and knock.,m
Can't tell.  Lots.  D gun's down to twenty.  Ten.  It's out.,m
Now many?,f
On my way.,f
They're in the approach corridor.,m
That's right.  So we put up welded barricades at these intersections...  ...and seal these ducts here and here.  Then they can only come at us from these two corridors and we create a free field of fire for the other two sentry units_ here.,f
We gotta figure on them getting into the complex.,m
All right.  There's a fire door at this end.  The first thing we do is put a remote sentry in the tunnel and seal that door.,f
About seventeen days.,m
How long after we're declared overdue can we expect a rescue?,f
Poor bastard.,m
Removed surgically before embryo implantation.  Subject:  Marachuk_ John L.   Died during procedure.  They killed him getting it off.,f
No.  No!  It ain't you.  They're inside.  Inside the perimeter. They're in here.,?
You're just reading me.,?
It's inside the complex.,?
Hudson_ give us a break.,?
Oh_ man.  And I was gettin' short_ too!  Four more weeks and out. Now I'm gonna buy it on this fuckin' rock.  It ain't half fair_ man!,?
Maybe you haven't been keeping up on current events_ but we just got out asses kicked_ pal!,?
Yeah_ bullshit.  Watch us.,?
Look_ man_ let's just bug out and call it even_ okay?,?
All right_ we can't blow the fuck out of them...why not roll some canisters of CN-20 down there. Nerve gas the whole nest?,?
Anytime.  Anywhere.,?
Fuck you.,?
Somebody said alien...she thought they said illegal alien and signed up.,?
No.  Have you?,?
Hey_ Vasquez...you ever been mistaken for a man?,?
It's readin' right.  Look!,?
Can't be.  That's inside the room!,f
Nine meters.  Eight.,?
They're right on us.  Vasquez_ how you doing?,f
Twelve meters.  Man_ this is a big fucking signal.  Ten meters.,?
I don't know_ an acid hole in a duct.  Something under the floors_ not on the plans. I don't know!,f
Fifteen meters.,?
Seal the door.,f
Range twenty meters.,?
Just get back here!,f
This signal's weird...must be some interference or something. There's movement all over the place...,?
What do you mean_ they cut the power?  How could they cut the power_ man?  They're animals.,?
They cut the power.,f
Oh_ right!  Right!  With those things running around.  No way.,?
Well then somebody's just going to have to go out there.  Take a portable terminal and go out there and plug in manually.,f
What about the colony transmitter? That up-link tower down at the other end.  Why can't we use that?,f
Think of what?  We're fucked.,?
I don't care how!  Think of a way.  Think of something.,f
How?  The transmitter was on the APC.  It's wasted.,?
We need the other drop-ship.  The on one the Sulaco.  We have to bring it down on remote_ somehow.,f
Uh_ what's next?,?
Thanks.,f
Yeah_ right_ it runs from the processing station right into the sublevel here.,?
This service tunnel is how they're moving back and forth.,f
She survived longer than that with no weapons and no training.,f
Man_ we're not going to make it seventeen hours!  Those things are going to come in here_ just like they did before_ man... they're going to come in here and get us_ man_ long before...,?
Oh_ God.  Jesus.  This ain't happening.,?
You can't help them.  Right now they're being cocooned just like the others.,f
Hey...hey!  Look_ Crowe and Dietrich aren't dead_ man.,?
Looks like it stung him.,f
The embryo_ the second form_ hosts in the victim's body for several hours.  Gestating.  Then it...  ...then it...emerges.  Moults. Grows rapidly --,f
Sounds like you_ Hicks.,?
Tell him_ as far as I'm concerned_ he finds something it's his.,?
So what do I tell this guy?,?
Christ.  Some honch in a cushy office on Earth says go look at a grid reference in the middle of nowhere_ we look.  They don't say why_ and I don't ask.  I don't ask because it takes two weeks to get an answer out here and the answer's always 'don't ask.',?
There's a guy on the horn_ mom-and-pop survey team.  Says he's homing on something and wants to know if his claim will be honored.,?
Yeah.  What?,?
You remember you sent some wildcatters out to that plateau_ out past the Ilium range_ a couple days ago?,?
No.. I've slept enough.,f
Bad dreams again?  Do you want something to help you sleep?,?
Just a couple of days.  Do you feel up to a visitor?,?
How long have I been on Gateway station?,f
Just terrible?  That's better than yesterday at least.,?
Terrible.,f
And how are we today?,?
Yes_ honey.  I think we both can.,f
Can we dream?,f
That's right.,f
Are we going to sleep now?,f
Right here_ baby.  Right here.,f
Mommy...Mommy?,f
Newt_ I want you to hang on_ now.  Hang on tight.,f
I knew you'd come.,f
Newt_ wait!,f
This way.  Come on_ we're almost there!,f
Sure.  Go left.,f
DO you know how to get to the landing field from here?,f
Come on.  Crawl faster.,f
Look!,f
Burke!  Open the door!,f
I know_ honey.  Me too.,f
Mommy...I mean_ Ripley...I'm scared.,f
Sssh.  Don't move.  We're in trouble.,f
Wah...?  Where are...?,f
Newt.  Newt_ wake up.,f
I'll be right in the other room_ Newt.  And look...I can see you on that camera right up there.,f
Don't go!  Please.,f
You mean dead.,f
Gone.,f
Where is she?,f
Yes.  A little girl.,f
Did you ever have a baby?,f
No_ it's different_ honey.,f
Isn't that how babies come? I mean people babies...they grow inside you?,f
I don't know_ Newt.  That's the truth.,f
Did one of those things grow inside her?,f
Well_ some kids can't handle it like you can.,f
Why do they tell little kids that?,f
Yes_ there are_ aren't there.,f
My mommy always said there were no monsters.  No real ones.  But there are.,f
Oh.  Sorry_ Newt.,f
Ripley...she doesn't have bad dreams because she's just a piece of plastic.,f
I don't want to...I have scary dreams.,f
Now you just lie here and have a nap.  You're exhausted.,f
You don't have to be sorry.  It wasn't your fault.,f
I'm sorry_ Newt.,f
I guess we're not leaving_ right?,f
You're really something_ ace.,f
Yeah_ you know.  In the walls_ under the floor.  I was the ace.  I could hide better than anybody.,f
The 'maze'?  You mean the air ducts?,f
I was the best at the game. I knew the whole maze.,f
And hope to die?,f
Cross my heart.,f
You promise?,f
Newt.  Look at me...Newt.  I won't leave you.  I promise.,f
